UNK  H1' ADE C4' 6.01344415033 -3
UNK  H1' ADE C5' -6.72774187374 -3
UNK  H1' ADE O5' 2.65418955008 -3
UNK  H1' ADE O3' -5.86859630764 -3
UNK  H1' ADE C2 -2.77266851143 -3
UNK  H1' ADE C4 1.03795614385 -3
UNK  H1' ADE C5 -18.086752007 -3
UNK  H1' ADE C6 -7.62808318014 -3
UNK  H1' ADE C8 1.26821934182 -3
UNK  H1' ADE N1 -1.40078469153 -3
UNK  H1' ADE N3 1.65774705662 -3
UNK  H1' ADE N6 7.37688946816 -3
UNK  H1' ADE N7 -5.17491816684 -3
UNK  H1' ADE N9 1.46703748684 -3
UNK  H1' URA C1' 0.0 -3
UNK  H1' URA C2' 0.60215828655 -3
UNK  H1' URA C3' -0.277167401023 -3
UNK  H1' URA C4' -0.387642710079 -3
UNK  H1' URA C5' -1.79319678557 -3
UNK  H1' URA O5' -6.82708938249 -3
UNK  H1' URA O3' 8.11948657758 -3
UNK  H1' URA C2 0.196737799876 -3
UNK  H1' URA C4 -0.149109904991 -3
UNK  H1' URA C5 3.703756916 -3
UNK  H1' URA C6 -0.382592579386 -3
UNK  H1' URA N1 -1.49952327652 -3
UNK  H1' URA N3 0.412735336407 -3
UNK  H1' URA O4 -1.18569334143 -3
UNK  H1' CYT C1' 0.0 -3
UNK  H1' CYT C2' 1.48870590201 -3
UNK  H1' CYT C3' -0.270456078677 -3
UNK  H1' CYT C4' 0.140898146719 -3
UNK  H1' CYT C5' 3.15117413682 -3
UNK  H1' CYT O5' 2.37840594627 -3
UNK  H1' CYT O3' 4.91841801835 -3
UNK  H1' CYT C2 0.247583389974 -3
UNK  H1' CYT C4 1.82730709712 -3
UNK  H1' CYT C5 3.15771868188 -3
UNK  H1' CYT C6 0.580652478284 -3
UNK  H1' CYT N1 -0.19478296651 -3
UNK  H1' CYT N3 -4.31244260608 -3
UNK  H1' CYT N4 -3.33207012974 -3
UNK  H1' CYT O2 -0.145048216359 -3
UNK  H4' GUA C1' 2.56827282485 -3
UNK  H4' GUA C2' 0.0 -3
UNK  H4' GUA C3' 1.24187147313 -3
UNK  H4' GUA C4' 0.0 -3
UNK  H4' GUA C5' 0.405349972084 -3
UNK  H4' GUA O5' 0.0718734635087 -3
UNK  H4' GUA O3' 2.8338947461 -3
UNK  H4' GUA C2 -5.61563439302 -3
UNK  H4' GUA C4 -1.13945729503 -3
UNK  H4' GUA C5 -34.5515573904 -3
UNK  H4' GUA C6 -4.59328152268 -3
UNK  H4' GUA C8 0.725512777476 -3
UNK  H4' GUA N1 -7.76934526385 -3
UNK  H4' GUA N2 13.0967500861 -3
UNK  H4' GUA N3 -1.96136992532 -3
UNK  H4' GUA N7 17.2982068364 -3
UNK  H4' GUA N9 0.647921739638 -3
UNK  H4' GUA O6 -4.16789436292 -3
UNK  H4' ADE C1' 2.74297074608 -3
UNK  H4' ADE C2' 1.86860546343 -3
UNK  H4' ADE C3' 0.174185573648 -3
UNK  H4' ADE C4' 0.0605450770432 -3
UNK  H4' ADE C5' 0.566754057523 -3
UNK  H4' ADE O5' -0.820174121819 -3
UNK  H4' ADE O3' 2.56219792653 -3
UNK  H4' ADE C2 -5.03744869428 -3
UNK  H4' ADE C4 -13.8500089143 -3
UNK  H4' ADE C5 -6.22944728169 -3
UNK  H4' ADE C6 4.10228350382 -3
UNK  H4' ADE C8 1.48958016576 -3
UNK  H4' ADE N1 0.11163033084 -3
UNK  H4' ADE N3 -0.965738252318 -3
UNK  H4' ADE N6 0.313769992197 -3
UNK  H4' ADE N7 -4.19857171327 -3
UNK  H4' ADE N9 1.00855749599 -3
UNK  H4' URA C1' 0.0262727499535 -3
UNK  H4' URA C2' 1.27501012134 -3
UNK  H4' URA C3' -0.0 -3
UNK  H4' URA C4' 0.0 -3
UNK  H4' URA C5' 3.29395061132 -3
UNK  H4' URA O5' 0.728603342853 -3
UNK  H4' URA O3' 0.213362222713 -3
UNK  H4' URA C2 -4.1869350773 -3
UNK  H4' URA C4 -1.62325831574 -3
UNK  H4' URA C5 -2.09781747394 -3
UNK  H4' URA C6 -0.628527348693 -3
UNK  H4' URA N1 -2.16311024218 -3
UNK  H4' URA N3 -0.688259298674 -3
UNK  H4' URA O4 -1.98155940449 -3
UNK  H4' CYT C1' 0.66999207708 -3
UNK  H4' CYT C2' 0.751654424185 -3
UNK  H4' CYT C3' 0.278603768849 -3
UNK  H4' CYT C4' -0.0 -3
UNK  H4' CYT C5' 1.96389615134 -3
UNK  H4' CYT O5' -0.53060985205 -3
UNK  H4' CYT O3' 1.10539677563 -3
UNK  H4' CYT C2 -8.53745293414 -3
UNK  H4' CYT C4 1.07864698758 -3
UNK  H4' CYT C5 -4.91659414007 -3
UNK  H4' CYT C6 0.211414542248 -3
UNK  H4' CYT N1 0.15552408806 -3
UNK  H4' CYT N3 3.99720365972 -3
UNK  H4' CYT N4 8.22354224475 -3
UNK  H4' CYT O2 2.1456922334 -3
UNK  H8 GUA C1' 1.43076265882 -3
UNK  H8 GUA C2' -4.12553875821 -3
UNK  H8 GUA C3' -5.91250907619 -3
UNK  H8 GUA C4' 2.621363513 -3
UNK  H8 GUA C5' 7.70490778497 -3
UNK  H8 GUA O5' 0.441969301753 -3
UNK  H8 GUA O3' -0.250903293265 -3
UNK  H8 GUA C2 -8.66312555183 -3
UNK  H8 GUA C4 -0.405172297799 -3
UNK  H8 GUA C5 -4.10887243495 -3
UNK  H8 GUA C6 4.00877316527 -3
UNK  H8 GUA C8 -0.0 -3
UNK  H8 GUA N1 -7.33657729252 -3
UNK  H8 GUA N2 11.1221179105 -3
UNK  H8 GUA N3 -0.681553403737 -3
UNK  H8 GUA N7 0.275369650692 -3
UNK  H8 GUA N9 0.453846099693 -3
UNK  H8 GUA O6 4.41192353046 -3
UNK  H8 ADE C1' 1.19991358386 -3
UNK  H8 ADE C2' -2.70782396042 -3
UNK  H8 ADE C3' -6.98538423609 -3
UNK  H8 ADE C4' 2.63100611737 -3
UNK  H8 ADE C5' 5.08493748426 -3
UNK  H8 ADE O5' 2.32168833253 -3
UNK  H8 ADE O3' -3.71392178246 -3
UNK  H8 ADE C2 -2.90817828955 -3
UNK  H8 ADE C4 -0.684294200385 -3
UNK  H8 ADE C5 -0.0894255049611 -3
UNK  H8 ADE C6 -2.73974799744 -3
UNK  H8 ADE C8 -0.389769483492 -3
UNK  H8 ADE N1 -2.58306474425 -3
UNK  H8 ADE N3 -7.15429848091 -3
UNK  H8 ADE N6 10.0435483272 -3
UNK  H8 ADE N7 -1.06686189639 -3
UNK  H8 ADE N9 0.105492466018 -3
UNK  H8 URA C1' 1.61144461156 -3
UNK  H8 URA C2' -1.11759195232 -3
UNK  H8 URA C3' -4.15453370431 -3
UNK  H8 URA C4' 6.34825050623 -3
UNK  H8 URA C5' -5.30779328098 -3
UNK  H8 URA O5' 3.84704333898 -3
UNK  H8 URA O3' -0.946085472563 -3
UNK  H8 URA C2 -1.74812247874 -3
UNK  H8 URA C4 -1.07834826839 -3
UNK  H8 URA C5 6.20251287002 -3
UNK  H8 URA C6 -5.66750156903 -3
UNK  H8 URA N1 1.41184531914 -3
UNK  H8 URA N3 4.92785301589 -3
UNK  H8 URA O4 0.637433335464 -3
UNK  H8 CYT C1' 0.877864022971 -3
UNK  H8 CYT C2' -1.31971005843 -3
UNK  H8 CYT C3' -2.83822838337 -3
UNK  H8 CYT C4' 7.45611149288 -3
UNK  H8 CYT C5' 7.41863489429 -3
UNK  H8 CYT O5' 0.980204061068 -3
UNK  H8 CYT O3' -4.53464018542 -3
UNK  H8 CYT C2 -3.36677072385 -3
UNK  H8 CYT C4 1.28626313654 -3
UNK  H8 CYT C5 0.523711990749 -3
UNK  H8 CYT C6 3.97937491997 -3
UNK  H8 CYT N1 -0.782868219833 -3
UNK  H8 CYT N3 -2.96072488493 -3
UNK  H8 CYT N4 -2.0840139182 -3
UNK  H8 CYT O2 -1.09787433637 -3
UNK  H5' GUA C1' -12.670014625 -3
UNK  H5' GUA C2' 0.122095807937 -3
UNK  H5' GUA C3' 1.93462319755 -3
UNK  H5' GUA C4' 1.95912961588 -3
UNK  H5' GUA C5' 0.0321446633066 -3
UNK  H5' GUA O5' 3.61842841025 -3
UNK  H5' GUA O3' 2.5011967864 -3
UNK  H5' GUA C2 -15.4719950913 -3
UNK  H5' GUA C4 -8.34473059245 -3
UNK  H5' GUA C5 -0.863567553568 -3
UNK  H5' GUA C6 -8.02166714352 -3
UNK  H5' GUA C8 8.4739836478 -3
UNK  H5' GUA N1 -8.21302221589 -3
UNK  H5' GUA N2 3.96884929795 -3
UNK  H5' GUA N3 20.3344011894 -3
UNK  H5' GUA N7 -2.56244258203 -3
UNK  H5' GUA N9 -5.23012080542 -3
UNK  H5' GUA O6 -10.8902586883 -3
UNK  H5' ADE C1' -4.91646838091 -3
UNK  H5' ADE C2' -8.40456894434 -3
UNK  H5' ADE C3' 0.526384824626 -3
UNK  H5' ADE C4' 3.31667243329 -3
UNK  H5' ADE C5' 0.308755899418 -3
UNK  H5' ADE O5' 0.042252933757 -3
UNK  H5' ADE O3' 4.86558202186 -3
UNK  H5' ADE C2 1.06511949161 -3
UNK  H5' ADE C4 0.865071737869 -3
UNK  H5' ADE C5 -5.60632943374 -3
UNK  H5' ADE C6 -3.53230023257 -3
UNK  H5' ADE C8 12.8032762936 -3
UNK  H5' ADE N1 -4.7687055487 -3
UNK  H5' ADE N3 -4.63031997792 -3
UNK  H5' ADE N6 -2.11992759076 -3
UNK  H5' ADE N7 -12.4123253811 -3
UNK  H5' ADE N9 0.951333630182 -3
UNK  H5' URA C1' -0.449087833145 -3
UNK  H5' URA C2' 5.34512229314 -3
UNK  H5' URA C3' -0.684764536359 -3
UNK  H5' URA C4' 1.48903322606 -3
UNK  H5' URA C5' 0.269304200562 -3
UNK  H5' URA O5' 1.027571421 -3
UNK  H5' URA O3' -2.26635088682 -3
UNK  H5' URA C2 6.52088172854 -3
UNK  H5' URA C4 -6.50214582763 -3
UNK  H5' URA C5 -15.5889197392 -3
UNK  H5' URA C6 9.85420539033 -3
UNK  H5' URA N1 -9.65095975733 -3
UNK  H5' URA N3 -6.14470043263 -3
UNK  H5' URA O4 -8.30637668828 -3
UNK  H5' CYT C1' -7.50039925681 -3
UNK  H5' CYT C2' -1.85951903102 -3
UNK  H5' CYT C3' 2.60664801433 -3
UNK  H5' CYT C4' 0.839052252256 -3
UNK  H5' CYT C5' 0.607734006051 -3
UNK  H5' CYT O5' 0.320960737427 -3
UNK  H5' CYT O3' 2.80221650034 -3
UNK  H5' CYT C2 -4.07925502153 -3
UNK  H5' CYT C4 -0.299445674724 -3
UNK  H5' CYT C5 22.6851305018 -3
UNK  H5' CYT C6 -6.32084120863 -3
UNK  H5' CYT N1 1.17868732171 -3
UNK  H5' CYT N3 -19.672164587 -3
UNK  H5' CYT N4 -11.8318064531 -3
UNK  H5' CYT O2 -11.5180181231 -3
UNK  H3' GUA C1' -0.079211875171 -3
UNK  H3' GUA C2' -0.81077592895 -3
UNK  H3' GUA C3' 0.506119272325 -3
UNK  H3' GUA C4' 0.214643491445 -3
UNK  H3' GUA C5' 0.432850734187 -3
UNK  H3' GUA O5' 1.51779724885 -3
UNK  H3' GUA O3' 0.0165486227371 -3
UNK  H3' GUA C2 21.4414570584 -3
UNK  H3' GUA C4 -2.19776972857 -3
UNK  H3' GUA C5 -5.01237798996 -3
UNK  H3' GUA C6 -21.8558806744 -3
UNK  H3' GUA C8 0.0377999980034 -3
UNK  H3' GUA N1 -10.3217227881 -3
UNK  H3' GUA N2 -4.47788045726 -3
UNK  H3' GUA N3 9.47854996888 -3
UNK  H3' GUA N7 0.0763821529963 -3
UNK  H3' GUA N9 -0.371604658655 -3
UNK  H3' GUA O6 13.6638974055 -3
UNK  H3' ADE C1' 0.935216536494 -3
UNK  H3' ADE C2' 0.750571129145 -3
UNK  H3' ADE C3' -0.0 -3
UNK  H3' ADE C4' 0.0714098438872 -3
UNK  H3' ADE C5' 0.742796039836 -3
UNK  H3' ADE O5' 0.21583090083 -3
UNK  H3' ADE O3' 2.66967520152 -3
UNK  H3' ADE C2 8.73481923903 -3
UNK  H3' ADE C4 -3.87126877269 -3
UNK  H3' ADE C5 -0.609980673255 -3
UNK  H3' ADE C6 4.89660419856 -3
UNK  H3' ADE C8 -0.0515109574117 -3
UNK  H3' ADE N1 -3.72444748456 -3
UNK  H3' ADE N3 -1.5967682139 -3
UNK  H3' ADE N6 -0.910660816624 -3
UNK  H3' ADE N7 -0.13060399647 -3
UNK  H3' ADE N9 2.14748794689 -3
UNK  H3' URA C1' 0.522999419586 -3
UNK  H3' URA C2' 2.20310107494 -3
UNK  H3' URA C3' -0.0 -3
UNK  H3' URA C4' 0.0 -3
UNK  H3' URA C5' 0.362613125893 -3
UNK  H3' URA O5' 0.028541323025 -3
UNK  H3' URA O3' 0.453826446309 -3
UNK  H3' URA C2 3.68564127076 -3
UNK  H3' URA C4 2.30255827646 -3
UNK  H3' URA C5 -2.07088746352 -3
UNK  H3' URA C6 -0.339118028061 -3
UNK  H3' URA N1 0.870375264151 -3
UNK  H3' URA N3 -3.51572474086 -3
UNK  H3' URA O4 -4.74385923962 -3
UNK  H3' CYT C1' 1.79061445243 -3
UNK  H3' CYT C2' -0.0 -3
UNK  H3' CYT C3' -0.0 -3
UNK  H3' CYT C4' -0.00128757408244 -3
UNK  H3' CYT C5' 0.0900866388774 -3
UNK  H3' CYT O5' 0.893811907998 -3
UNK  H3' CYT O3' 1.41712044154 -3
UNK  H3' CYT C2 -3.44845324315 -3
UNK  H3' CYT C4 -2.27931869857 -3
UNK  H3' CYT C5 -0.907416106993 -3
UNK  H3' CYT C6 -0.111546266214 -3
UNK  H3' CYT N1 0.178192454764 -3
UNK  H3' CYT N3 3.61268343371 -3
UNK  H3' CYT N4 2.10516753472 -3
UNK  H3' CYT O2 3.32486411195 -3
UNK  H2 GUA C1' 1.96560183394 -3
UNK  H2 GUA C2' 4.4532768014 -3
UNK  H2 GUA C3' -1.91241558865 -3
UNK  H2 GUA C4' 6.9791028406 -3
UNK  H2 GUA C5' 4.85124321323 -3
UNK  H2 GUA O5' -6.16131998979 -3
UNK  H2 GUA O3' 0.0432940964187 -3
UNK  H2 GUA C2 -7.33382311213 -3
UNK  H2 GUA C4 -2.14860094085 -3
UNK  H2 GUA C5 -2.79670807977 -3
UNK  H2 GUA C6 0.188812987242 -3
UNK  H2 GUA C8 -0.781445700636 -3
UNK  H2 GUA N1 1.30943560965 -3
UNK  H2 GUA N2 8.03893009523 -3
UNK  H2 GUA N3 -8.37644147632 -3
UNK  H2 GUA N7 -4.21595895592 -3
UNK  H2 GUA N9 0.688860354948 -3
UNK  H2 GUA O6 5.46585623476 -3
UNK  H2 ADE C1' -10.2222346067 -3
UNK  H2 ADE C2' 7.75613056037 -3
UNK  H2 ADE C3' 0.238174065449 -3
UNK  H2 ADE C4' 13.4875872523 -3
UNK  H2 ADE C5' -2.29655386675 -3
UNK  H2 ADE O5' 2.13883377246 -3
UNK  H2 ADE O3' -2.60923115573 -3
UNK  H2 ADE C2 -1.29075962967 -3
UNK  H2 ADE C4 -0.310383840478 -3
UNK  H2 ADE C5 0.265962902454 -3
UNK  H2 ADE C6 2.78829485558 -3
UNK  H2 ADE C8 -16.4740775053 -3
UNK  H2 ADE N1 0.637677557365 -3
UNK  H2 ADE N3 0.959655157185 -3
UNK  H2 ADE N6 6.8475556358 -3
UNK  H2 ADE N7 -9.45356959361 -3
UNK  H2 ADE N9 -6.85095722157 -3
UNK  H2 URA C1' 10.0299008472 -3
UNK  H2 URA C2' -9.56494719543 -3
UNK  H2 URA C3' 0.103137350487 -3
UNK  H2 URA C4' -20.1174194445 -3
UNK  H2 URA C5' -3.90354323399 -3
UNK  H2 URA O5' -3.51161996758 -3
UNK  H2 URA O3' 0.155989397279 -3
UNK  H2 URA C2 -3.70077025251 -3
UNK  H2 URA C4 -2.0153518726 -3
UNK  H2 URA C5 -2.99112929185 -3
UNK  H2 URA C6 -4.65991065539 -3
UNK  H2 URA N1 3.21397580789 -3
UNK  H2 URA N3 -5.59152967239 -3
UNK  H2 URA O4 1.79855462328 -3
UNK  H2 CYT C1' 2.81016145007 -3
UNK  H2 CYT C2' -3.97010932468 -3
UNK  H2 CYT C3' -1.70810899443 -3
UNK  H2 CYT C4' 14.6317396754 -3
UNK  H2 CYT C5' -0.70264477253 -3
UNK  H2 CYT O5' -2.91285321642 -3
UNK  H2 CYT O3' -1.89436461407 -3
UNK  H2 CYT C2 -1.15074248491 -3
UNK  H2 CYT C4 -8.21073692155 -3
UNK  H2 CYT C5 -0.301581422932 -3
UNK  H2 CYT C6 2.91869747108 -3
UNK  H2 CYT N1 -1.33420251887 -3
UNK  H2 CYT N3 1.61715791074 -3
UNK  H2 CYT N4 3.1679167902 -3
UNK  H2 CYT O2 0.53439568228 -3
UNK  H3 GUA C1' -5.05585131053 -3
UNK  H3 GUA C2' -1.63698156791 -3
UNK  H3 GUA C3' -0.471327260194 -3
UNK  H3 GUA C4' 2.2444702681 -3
UNK  H3 GUA C5' -0.53092209732 -3
UNK  H3 GUA O5' -1.30124471902 -3
UNK  H3 GUA O3' -0.914950039072 -3
UNK  H3 GUA C2 13.2881013721 -3
UNK  H3 GUA C4 -6.79125086643 -3
UNK  H3 GUA C5 1.57427032752 -3
UNK  H3 GUA C6 -1.17346278536 -3
UNK  H3 GUA C8 -11.0941376392 -3
UNK  H3 GUA N1 8.89936269833 -3
UNK  H3 GUA N2 -3.31531060861 -3
UNK  H3 GUA N3 5.94658687471 -3
UNK  H3 GUA N7 1.42428105449 -3
UNK  H3 GUA N9 -18.7498474462 -3
UNK  H3 GUA O6 -7.02430028513 -3
UNK  H3 ADE C1' -2.05073802277 -3
UNK  H3 ADE C2' 1.83499367791 -3
UNK  H3 ADE C3' 0.326494375093 -3
UNK  H3 ADE C4' -0.592230923033 -3
UNK  H3 ADE C5' -1.57975093838 -3
UNK  H3 ADE O5' 1.45500673674 -3
UNK  H3 ADE O3' -0.0815685831925 -3
UNK  H3 ADE C2 4.69190133465 -3
UNK  H3 ADE C4 -8.06941541516 -3
UNK  H3 ADE C5 -14.3180478317 -3
UNK  H3 ADE C6 5.51535712536 -3
UNK  H3 ADE C8 -11.7467835459 -3
UNK  H3 ADE N1 5.4318131775 -3
UNK  H3 ADE N3 -1.95951329053 -3
UNK  H3 ADE N6 9.46557296222 -3
UNK  H3 ADE N7 -5.30510455526 -3
UNK  H3 ADE N9 -13.4914217916 -3
UNK  H3 URA C1' -3.88145837462 -3
UNK  H3 URA C2' -9.59798962654 -3
UNK  H3 URA C3' -2.18894597685 -3
UNK  H3 URA C4' -1.99281607541 -3
UNK  H3 URA C5' 0.0 -3
UNK  H3 URA O5' -1.14116545502 -3
UNK  H3 URA O3' -0.062243534546 -3
UNK  H3 URA C2 -0.503650529535 -3
UNK  H3 URA C4 -2.20384381306 -3
UNK  H3 URA C5 -3.91226259449 -3
UNK  H3 URA C6 -2.30690422919 -3
UNK  H3 URA N1 -5.05656064889 -3
UNK  H3 URA N3 -0.00510809041027 -3
UNK  H3 URA O4 -0.31046793396 -3
UNK  H3 CYT C1' 5.49564894708 -3
UNK  H3 CYT C2' -1.48278905182 -3
UNK  H3 CYT C3' -0.354091122827 -3
UNK  H3 CYT C4' -1.45108586592 -3
UNK  H3 CYT C5' 1.52178181218 -3
UNK  H3 CYT O5' 1.05725969542 -3
UNK  H3 CYT O3' 1.32271965786 -3
UNK  H3 CYT C2 1.6703375966 -3
UNK  H3 CYT C4 0.376591047996 -3
UNK  H3 CYT C5 2.9613068266 -3
UNK  H3 CYT C6 -1.93485986293 -3
UNK  H3 CYT N1 3.59090014391 -3
UNK  H3 CYT N3 2.12878424675 -3
UNK  H3 CYT N4 -8.80828537808 -3
UNK  H3 CYT O2 -1.78332828092 -3
UNK  H1 GUA C1' 12.2296046078 -3
UNK  H1 GUA C2' 0.0 -3
UNK  H1 GUA C3' -5.40103029806 -3
UNK  H1 GUA C4' 0.39147861791 -3
UNK  H1 GUA C5' -2.89062244844 -3
UNK  H1 GUA O5' -1.49952756869 -3
UNK  H1 GUA O3' -11.5270242599 -3
UNK  H1 GUA C2 -1.695047204 -3
UNK  H1 GUA C4 -1.8979304216 -3
UNK  H1 GUA C5 -8.66706264914 -3
UNK  H1 GUA C6 -1.25933207772 -3
UNK  H1 GUA C8 10.9607891866 -3
UNK  H1 GUA N1 -0.0587170862843 -3
UNK  H1 GUA N2 -4.1246440298 -3
UNK  H1 GUA N3 -4.46586306592 -3
UNK  H1 GUA N7 -0.0551003266986 -3
UNK  H1 GUA N9 4.925886393 -3
UNK  H1 GUA O6 -3.60931089419 -3
UNK  H1 ADE C1' 2.1111259954 -3
UNK  H1 ADE C2' -11.4788418073 -3
UNK  H1 ADE C3' -8.63676008559 -3
UNK  H1 ADE C4' -0.393335521723 -3
UNK  H1 ADE C5' 1.29253236403 -3
UNK  H1 ADE O5' -19.4546328535 -3
UNK  H1 ADE O3' -0.261737301742 -3
UNK  H1 ADE C2 5.25697084149 -3
UNK  H1 ADE C4 -7.61199775629 -3
UNK  H1 ADE C5 -14.0037557794 -3
UNK  H1 ADE C6 -4.14760330752 -3
UNK  H1 ADE C8 16.3656126757 -3
UNK  H1 ADE N1 0.701029743168 -3
UNK  H1 ADE N3 -11.6347713428 -3
UNK  H1 ADE N6 -2.69213175767 -3
UNK  H1 ADE N7 -2.51569932771 -3
UNK  H1 ADE N9 1.26885513495 -3
UNK  H1 URA C1' -1.73335639869 -3
UNK  H1 URA C2' -24.7712140955 -3
UNK  H1 URA C3' -1.5917412725 -3
UNK  H1 URA C4' -1.21623847914 -3
UNK  H1 URA C5' 5.09237323765 -3
UNK  H1 URA O5' -1.14109370367 -3
UNK  H1 URA O3' -1.39406642356 -3
UNK  H1 URA C2 -2.17115552785 -3
UNK  H1 URA C4 13.0953070373 -3
UNK  H1 URA C5 -10.3737585505 -3
UNK  H1 URA C6 10.3520473116 -3
UNK  H1 URA N1 2.87532501238 -3
UNK  H1 URA N3 2.07045587189 -3
UNK  H1 URA O4 0.917645688474 -3
UNK  H1 CYT C1' -14.9930622598 -3
UNK  H1 CYT C2' 8.78644844079 -3
UNK  H1 CYT C3' -0.0 -3
UNK  H1 CYT C4' -13.287796593 -3
UNK  H1 CYT C5' 0.723841740759 -3
UNK  H1 CYT O5' -1.61294854718 -3
UNK  H1 CYT O3' -0.741176305307 -3
UNK  H1 CYT C2 3.37856574 -3
UNK  H1 CYT C4 8.25202028381 -3
UNK  H1 CYT C5 -4.5820449818 -3
UNK  H1 CYT C6 -7.75059298664 -3
UNK  H1 CYT N1 -1.71402798436 -3
UNK  H1 CYT N3 5.17707258788 -3
UNK  H1 CYT N4 4.36009070095 -3
UNK  H1 CYT O2 9.73069326522 -3
UNK  H6 GUA C1' 3.11698396507 -3
UNK  H6 GUA C2' -1.96924008864 -3
UNK  H6 GUA C3' -4.2604732861 -3
UNK  H6 GUA C4' 6.11366224489 -3
UNK  H6 GUA C5' -4.77253479466 -3
UNK  H6 GUA O5' -3.00333460921 -3
UNK  H6 GUA O3' -0.865302364713 -3
UNK  H6 GUA C2 -2.99807496505 -3
UNK  H6 GUA C4 2.4839008266 -3
UNK  H6 GUA C5 1.1283679828 -3
UNK  H6 GUA C6 7.65732905489 -3
UNK  H6 GUA C8 -3.4646783984 -3
UNK  H6 GUA N1 -4.02747730843 -3
UNK  H6 GUA N2 3.13137668898 -3
UNK  H6 GUA N3 -0.391269840474 -3
UNK  H6 GUA N7 -5.77229883994 -3
UNK  H6 GUA N9 1.21574331312 -3
UNK  H6 GUA O6 -3.50817364276 -3
UNK  H6 ADE C1' -1.74700907018 -3
UNK  H6 ADE C2' -1.53816421128 -3
UNK  H6 ADE C3' -1.09238410803 -3
UNK  H6 ADE C4' 12.12635235 -3
UNK  H6 ADE C5' -6.81088591846 -3
UNK  H6 ADE O5' 5.59834619442 -3
UNK  H6 ADE O3' -2.46289937641 -3
UNK  H6 ADE C2 4.18927131353 -3
UNK  H6 ADE C4 -6.35802749305 -3
UNK  H6 ADE C5 -1.5503720368 -3
UNK  H6 ADE C6 0.388711866041 -3
UNK  H6 ADE C8 0.852658371889 -3
UNK  H6 ADE N1 2.66199840634 -3
UNK  H6 ADE N3 -8.6577394447 -3
UNK  H6 ADE N6 -3.92656978447 -3
UNK  H6 ADE N7 -1.08392246941 -3
UNK  H6 ADE N9 0.491880302412 -3
UNK  H6 URA C1' -0.0 -3
UNK  H6 URA C2' 0.765757473824 -3
UNK  H6 URA C3' 1.07787876997 -3
UNK  H6 URA C4' 0.227212480534 -3
UNK  H6 URA C5' 0.0125496272575 -3
UNK  H6 URA O5' -0.320442124282 -3
UNK  H6 URA O3' 3.22590013379 -3
UNK  H6 URA C2 0.286672375147 -3
UNK  H6 URA C4 -1.00821411081 -3
UNK  H6 URA C5 -0.0 -3
UNK  H6 URA C6 -0.0 -3
UNK  H6 URA N1 -0.0 -3
UNK  H6 URA N3 -0.0669824647369 -3
UNK  H6 URA O4 -4.52988946171 -3
UNK  H6 CYT C1' 0.0 -3
UNK  H6 CYT C2' -0.824773160196 -3
UNK  H6 CYT C3' 0.106669021106 -3
UNK  H6 CYT C4' 0.119468901477 -3
UNK  H6 CYT C5' 0.134228435613 -3
UNK  H6 CYT O5' -0.0279198045906 -3
UNK  H6 CYT O3' 0.559542429889 -3
UNK  H6 CYT C2 -0.317801632475 -3
UNK  H6 CYT C4 -1.0769885836 -3
UNK  H6 CYT C5 -0.0073828824162 -3
UNK  H6 CYT C6 -0.0 -3
UNK  H6 CYT N1 0.0 -3
UNK  H6 CYT N3 0.530462592943 -3
UNK  H6 CYT N4 -2.39495757461 -3
UNK  H6 CYT O2 0.912460193583 -3
UNK  H5 GUA C1' 12.4239579197 -3
UNK  H5 GUA C2' -6.29361741614 -3
UNK  H5 GUA C3' -14.8213231583 -3
UNK  H5 GUA C4' 0.840430932781 -3
UNK  H5 GUA C5' 7.9036822302 -3
UNK  H5 GUA O5' 4.77713860043 -3
UNK  H5 GUA O3' 1.00685181344 -3
UNK  H5 GUA C2 -1.28943441796 -3
UNK  H5 GUA C4 -0.591947789365 -3
UNK  H5 GUA C5 -7.54548955219 -3
UNK  H5 GUA C6 0.496467103742 -3
UNK  H5 GUA C8 -2.93707010698 -3
UNK  H5 GUA N1 0.735394687238 -3
UNK  H5 GUA N2 16.4409810638 -3
UNK  H5 GUA N3 -0.542082951504 -3
UNK  H5 GUA N7 -0.230720605757 -3
UNK  H5 GUA N9 -3.64987550728 -3
UNK  H5 GUA O6 2.29504745656 -3
UNK  H5 ADE C1' 8.990890794 -3
UNK  H5 ADE C2' -1.57007112902 -3
UNK  H5 ADE C3' -3.99569132306 -3
UNK  H5 ADE C4' -8.90142838751 -3
UNK  H5 ADE C5' 14.599109957 -3
UNK  H5 ADE O5' 12.7756169326 -3
UNK  H5 ADE O3' 1.84953952271 -3
UNK  H5 ADE C2 7.56828840289 -3
UNK  H5 ADE C4 -12.9776819024 -3
UNK  H5 ADE C5 -5.93316271866 -3
UNK  H5 ADE C6 -4.22350843745 -3
UNK  H5 ADE C8 -0.283721877646 -3
UNK  H5 ADE N1 0.624596013773 -3
UNK  H5 ADE N3 1.66245842818 -3
UNK  H5 ADE N6 8.17704045137 -3
UNK  H5 ADE N7 -2.62473805861 -3
UNK  H5 ADE N9 -4.33402154972 -3
UNK  H5 URA C1' 2.06054495026 -3
UNK  H5 URA C2' 3.97051982147 -3
UNK  H5 URA C3' -1.82709083738 -3
UNK  H5 URA C4' -0.85503872539 -3
UNK  H5 URA C5' 6.23660658746 -3
UNK  H5 URA O5' 1.80622654102 -3
UNK  H5 URA O3' 4.8585031565 -3
